Master Planning Family,Product Group,Product Line,Product Price Group,Product Sub Group,Short Name
3765,G17,11,1, ,91,10375
3766,G17,11,1, ,91,10375
3767,G17,11,1, ,91,10375
3768,G13,11,1, ,91,10375
3769,G13,11,1, ,91,10375
3770,G13,11,1, ,91,10375
3771,50,21,1,N,83,10543
3772,50,21,1,N,83,10543
3773,50,21,1,N,83,10543
3774,G17,21,1, ,83,10543
3775,G17,21,1, ,83,10543
3776,G17,21,1, ,83,10543
3777,   ,21,1,0,83,10543
3778,   ,21,1,0,83,10543
3779,   ,21,1,0,83,10543
3780,30,13,1,N,10,10718
3781,30,13,1,N,10,10718
3782,30,13,1,N,10,10718
3783,G17,13,1, ,10,10718
3784,G17,13,1, ,10,10718
3785,G17,13,1, ,10,10718
3786,N,13,1,        ,10,10718
3787,N,13,1,        ,10,10718
3788,N,13,1,        ,10,10718
3789,   ,13,1,   ,63,10101
3790,   ,13,1,   ,63,10101
3791,   ,13,1,   ,63,10101
3792,50,13,1,N,63,10101
3793,50,13,1,N,63,10101
3794,50,13,1,N,63,10101
3795,50,13,1,N,63,10101
3796,50,13,1,N,63,10101
3797,50,13,1,N,63,10101
3798,50,13,1,N,63,10101
3799,50,13,1,N,63,10101
3800,50,13,1,N,63,10101
3801,50,21,1,N,12,10240
3802,50,21,1,N,12,10240
3803,50,21,1,N,12,10240
3804, ,21,1,N,12,10240
3805, ,21,1,N,12,10240
3806, ,21,1,N,12,10240
3807,G17,21,1, ,12,10240
3808,G17,21,1, ,12,10240
3809,G17,21,1, ,12,10240
3810,10,6,1,N,62,10638
3811,10,6,1,N,62,10638
3812,10,6,1,N,62,10638
3813,50,6,1,N,62,10638
3814,50,6,1,N,62,10638
3815,50,6,1,N,62,10638
3816,G03,6,1, ,62,10638
3817,G03,6,1, ,62,10638
3818,G03,6,1, ,62,10638
3819,ATV,19,1,N,61,10799
3820,ATV,19,1,N,61,10799
3821,ATV,19,1,N,61,10799
3822, ,19,1,0,61,10799
3823, ,19,1,0,61,10799
3824, ,19,1,0,61,10799
3825,0,19,1,1,61,10799
3826,0,19,1,1,61,10799
3827,0,19,1,1,61,10799
3828,   ,3,1,   ,49,10921
3829,   ,3,1,   ,49,10921
3830,   ,3,1,   ,49,10921
3831,50,3,1,N,49,10921
3832,50,3,1,N,49,10921
3833,50,3,1,N,49,10921
3834,ATV,3,1,N,49,10921
3835,ATV,3,1,N,49,10921
3836,ATV,3,1,N,49,10921
3837,50,19,1,N,1,10516
3838,50,19,1,N,1,10516
3839,50,19,1,N,1,10516
3840,50,19,1,N,1,10516
3841,50,19,1,N,1,10516
3842,50,19,1,N,1,10516
3843,G17,19,1, ,1,10516
3844,G17,19,1, ,1,10516
3845,G17,19,1, ,1,10516
3846,G03,19,1, ,1,10833
3847,G03,19,1, ,1,10833
3848,G03,19,1, ,1,10833
3849,G11,19,1, ,1,10833
3850,G11,19,1, ,1,10833
3851,G11,19,1, ,1,10833
3852,   ,19,1,0,1,10833
3853,   ,19,1,0,1,10833
3854,   ,19,1,0,1,10833
3855,10,13,1,N,110,10102
3856,10,13,1,N,110,10102
3857,10,13,1,N,110,10102
3858,50,13,1,N,110,10102
3859,50,13,1,N,110,10102
3860,50,13,1,N,110,10102
3861,   ,13,1,N,110,10102
3862,   ,13,1,N,110,10102
3863,   ,13,1,N,110,10102
3864,   ,13,1, ,110,10102
3865,   ,13,1, ,110,10102
3866,   ,13,1, ,110,10102
3867,10,20,1,N,24,10526
3868,10,20,1,N,24,10526
3869,10,20,1,N,24,10526
3870,TRK,20,1,N,24,10526
3871,TRK,20,1,N,24,10526
3872,TRK,20,1,N,24,10526
3873,G16,20,1, ,24,10526
3874,G16,20,1, ,24,10526
3875,G16,20,1, ,24,10526
3876,50,6,1,N,62,10639
3877,50,6,1,N,62,10639
3878,50,6,1,N,62,10639
3879,50,6,1,N,62,10639
3880,50,6,1,N,62,10639
3881,50,6,1,N,62,10639
3882,G17,6,1, ,62,10639
3883,G17,6,1, ,62,10639
3884,G17,6,1, ,62,10639
3885,P01,19,1,   ,1,10517
3886,P01,19,1,   ,1,10517
3887,P01,19,1,   ,1,10517
3888,50,19,1,N,1,10517
3889,50,19,1,N,1,10517
3890,50,19,1,N,1,10517
3891,G17,19,1, ,1,10517
3892,G17,19,1, ,1,10517
3893,G17,19,1, ,1,10517
3894,30,21,1,N,82,10241
3895,30,21,1,N,82,10241
3896,30,21,1,N,82,10241
3897, ,21,1,N,82,10241
3898, ,21,1,N,82,10241
3899, ,21,1,N,82,10241
3900,G17,21,1, ,82,10241
3901,G17,21,1, ,82,10241
3902,G17,21,1, ,82,10241
3903,30,11,1,N,91,10376
3904,30,11,1,N,91,10376
3905,30,11,1,N,91,10376
3906,G17,11,1, ,91,10376
3907,G17,11,1, ,91,10376
3908,G17,11,1, ,91,10376
3909,G13,11,1, ,91,10376
3910,G13,11,1, ,91,10376
3911,G13,11,1, ,91,10376
3912,30,6,1,N,95,10655
3913,30,6,1,N,95,10655
3914,30,6,1,N,95,10655
3915,50,6,1,N,95,10655
3916,50,6,1,N,95,10655
3917,50,6,1,N,95,10655
3918,0,6,1,300,95,10655
3919,0,6,1,300,95,10655
3920,0,6,1,300,95,10655
3921,   ,10,2,   ,76,10998
3922,   ,10,2,   ,76,10998
3923,   ,10,2,   ,76,10998
3924,N,10,2,        ,76,10998
3925,N,10,2,        ,76,10998
3926,N,10,2,        ,76,10998
3927,   ,6,1,   ,62,10016
3928,   ,6,1,   ,62,10016
3929,   ,6,1,   ,62,10016
3930,G17,6,1, ,62,10016
3931,G17,6,1, ,62,10016
3932,G17,6,1, ,62,10016
3933,G14,6,1, ,62,10016
3934,G14,6,1, ,62,10016
3935,G14,6,1, ,62,10016
3936,30,13,1,N,9,10103
3937,30,13,1,N,9,10103
3938,30,13,1,N,9,10103
3939,50,13,1,N,9,10103
3940,50,13,1,N,9,10103
3941,50,13,1,N,9,10103
3942,50,13,1,N,9,10103
3943,50,13,1,N,9,10103
3944,50,13,1,N,9,10103
3945,50,13,1,N,9,10103
3946,50,13,1,N,9,10103
3947,50,13,1,N,9,10103
3948,50,21,1,N,109,10562
3949,50,21,1,N,109,10562
3950,50,21,1,N,109,10562
3951,   ,21,1, ,109,10562
3952,   ,21,1, ,109,10562
3953,   ,21,1, ,109,10562
3954,G17,21,1, ,109,10562
3955,G17,21,1, ,109,10562
3956,G17,21,1, ,109,10562
3957,50,19,1,N,61,10800
3958,50,19,1,N,61,10800
3959,50,19,1,N,61,10800
3960,G17,19,1, ,61,10800
3961,G17,19,1, ,61,10800
3962,G17,19,1, ,61,10800
3963, ,19,1,0,61,10800
3964, ,19,1,0,61,10800
3965, ,19,1,0,61,10800
3966,50,10,1,N,11,10984
3967,50,10,1,N,11,10984
3968,50,10,1,N,11,10984
3969,SRS,10,1,N,11,10984
3970,SRS,10,1,N,11,10984
3971,SRS,10,1,N,11,10984
3972,   ,5,1,   ,35,10323
3973,   ,5,1,   ,35,10323
3974,   ,5,1,   ,35,10323
3975, ,5,1,N,35,10323
3976, ,5,1,N,35,10323
3977, ,5,1,N,35,10323
3978,N,5,1,        ,35,10323
3979,N,5,1,        ,35,10323
3980,N,5,1,        ,35,10323
3981,   ,6,1,   ,58,10027
3982,   ,6,1,   ,58,10027
3983,   ,6,1,   ,58,10027
3984,   ,6,1,   ,58,10027
3985,   ,6,1,   ,58,10027
3986,   ,6,1,   ,58,10027
3987,   ,6,1, ,58,10027
3988,   ,6,1, ,58,10027
3989,   ,6,1, ,58,10027
3990,G17,6,1, ,58,10027
3991,G17,6,1, ,58,10027
3992,G17,6,1, ,58,10027
3993,10,21,1,N,45,10242
3994,10,21,1,N,45,10242
3995,10,21,1,N,45,10242
3996,30,21,1,N,45,10242
3997,30,21,1,N,45,10242
3998,30,21,1,N,45,10242
3999, ,21,1,0,45,10242
4000, ,21,1,0,45,10242
4001, ,21,1,0,45,10242
4002, ,3,1,N,53,10284
4003, ,3,1,N,53,10284
4004, ,3,1,N,53,10284
4005, ,3,1,N,53,10284
4006, ,3,1,N,53,10284
4007, ,3,1,N,53,10284
4008,   ,3,1, ,53,10284
4009,   ,3,1, ,53,10284
4010,   ,3,1, ,53,10284
4011,   ,10,1,   ,15,10043
4012,   ,10,1,   ,15,10043
4013,   ,10,1,   ,15,10043
4014,P01,10,1,   ,15,10043
4015,P01,10,1,   ,15,10043
4016,P01,10,1,   ,15,10043
4017,50,10,1,N,15,10043
4018,50,10,1,N,15,10043
4019,50,10,1,N,15,10043
4020, ,10,1,N,15,10043
4021, ,10,1,N,15,10043
4022, ,10,1,N,15,10043
4023,10,6,1,N,62,10017
4024,10,6,1,N,62,10017
4025,10,6,1,N,62,10017
4026,G17,6,1, ,62,10017
4027,G17,6,1, ,62,10017
4028,G17,6,1, ,62,10017
4029,   ,13,1,N,9,10104
4030,   ,13,1,N,9,10104
4031,   ,13,1,N,9,10104
4032,   ,13,1,N,9,10104
4033,   ,13,1,N,9,10104
4034,   ,13,1,N,9,10104
4035,G17,13,1, ,9,10104
4036,G17,13,1, ,9,10104
4037,G17,13,1, ,9,10104
4038,G03,13,1, ,9,10104
4039,G03,13,1, ,9,10104
4040,G03,13,1, ,9,10104
4041,50,21,1,N,84,10563
4042,50,21,1,N,84,10563
4043,50,21,1,N,84,10563
4044,   ,21,1, ,84,10563
4045,   ,21,1, ,84,10563
4046,   ,21,1, ,84,10563
4047,G17,21,1, ,84,10563
4048,G17,21,1, ,84,10563
4049,G17,21,1, ,84,10563
4050,   ,19,1,   ,61,10801
4051,   ,19,1,   ,61,10801
4052,   ,19,1,   ,61,10801
4053,10,19,1,N,61,10801
4054,10,19,1,N,61,10801
4055,10,19,1,N,61,10801
4056,0,19,1,1,61,10801
4057,0,19,1,1,61,10801
4058,0,19,1,1,61,10801
4059,30,5,1,N,35,10324
4060,30,5,1,N,35,10324
4061,30,5,1,N,35,10324
4062,   ,5,1, ,35,10324
4063,   ,5,1, ,35,10324
4064,   ,5,1, ,35,10324
4065, ,5,1,0,35,10324
4066, ,5,1,0,35,10324
4067, ,5,1,0,35,10324
4068,   ,10,2,   ,76,10682
4069,   ,10,2,   ,76,10682
4070,   ,10,2,   ,76,10682
4071,30,10,2,N,76,10682
4072,30,10,2,N,76,10682
4073,30,10,2,N,76,10682
4074,   ,10,2,0,76,10682
4075,   ,10,2,0,76,10682
4076,   ,10,2,0,76,10682
4077, ,1,2,N,44,10894
4078, ,1,2,N,44,10894
4079, ,1,2,N,44,10894
4080,G17,1,2, ,44,10894
4081,G17,1,2, ,44,10894
4082,G17,1,2, ,44,10894
4083,G12,1,2, ,44,10894
4084,G12,1,2, ,44,10894
4085,G12,1,2, ,44,10894
4086,50,21,1,N,109,10243
4087,50,21,1,N,109,10243
4088,50,21,1,N,109,10243
4089,50,21,1,N,109,10243
4090,50,21,1,N,109,10243
4091,50,21,1,N,109,10243
4092, ,21,1,N,109,10243
4093, ,21,1,N,109,10243
4094, ,21,1,N,109,10243
4095,P01,10,1,   ,6,10999
4096,P01,10,1,   ,6,10999
4097,P01,10,1,   ,6,10999
4098,G17,10,1, ,6,10999
4099,G17,10,1, ,6,10999
4100,G17,10,1, ,6,10999
4101,50,13,1,N,60,10105
4102,50,13,1,N,60,10105
4103,50,13,1,N,60,10105
4104,50,13,1,N,60,10105
4105,50,13,1,N,60,10105
4106,50,13,1,N,60,10105
4107,G03,13,1, ,60,10105
4108,G03,13,1, ,60,10105
4109,G03,13,1, ,60,10105
4110,10,22,1,N,36,10564
4111,10,22,1,N,36,10564
4112,10,22,1,N,36,10564
4113,50,22,1,N,36,10564
4114,50,22,1,N,36,10564
4115,50,22,1,N,36,10564
4116,G17,22,1, ,36,10564
4117,G17,22,1, ,36,10564
4118,G17,22,1, ,36,10564
4119, ,10,1,N,11,10985
4120, ,10,1,N,11,10985
4121, ,10,1,N,11,10985
4122,G15,10,1, ,11,10985
4123,G15,10,1, ,11,10985
4124,G15,10,1, ,11,10985
4125,10,21,1,N,109,10244
4126,10,21,1,N,109,10244
4127,10,21,1,N,109,10244
4128, ,21,1,N,109,10244
4129, ,21,1,N,109,10244
4130, ,21,1,N,109,10244
4131, ,21,1,N,109,10244
4132, ,21,1,N,109,10244
4133, ,21,1,N,109,10244
4134,10,4,2,N,51,10285
4135,10,4,2,N,51,10285
4136,10,4,2,N,51,10285
4137,10,4,2,N,51,10285
4138,10,4,2,N,51,10285
4139,10,4,2,N,51,10285
4140,ATV,4,2,N,51,10285
4141,ATV,4,2,N,51,10285
4142,ATV,4,2,N,51,10285
4143,50,13,1,N,10,10719
4144,50,13,1,N,10,10719
4145,50,13,1,N,10,10719
4146,G17,13,1, ,10,10719
4147,G17,13,1, ,10,10719
4148,G17,13,1, ,10,10719
4149,N,13,1,        ,10,10719
4150,N,13,1,        ,10,10719
4151,N,13,1,        ,10,10719
4152,   ,6,1,   ,58,10957
4153,   ,6,1,   ,58,10957
4154,   ,6,1,   ,58,10957
4155,10,6,1,N,58,10957
4156,10,6,1,N,58,10957
4157,10,6,1,N,58,10957
4158,50,22,1,N,36,10565
4159,50,22,1,N,36,10565
4160,50,22,1,N,36,10565
4161, ,22,1,N,36,10565
4162, ,22,1,N,36,10565
4163, ,22,1,N,36,10565
4164,   ,22,1, ,36,10565
4165,   ,22,1, ,36,10565
4166,   ,22,1, ,36,10565
4167,50,10,1,N,11,10986
4168,50,10,1,N,11,10986
4169,50,10,1,N,11,10986
4170, ,10,1,N,11,10986
4171, ,10,1,N,11,10986
4172, ,10,1,N,11,10986
4173,ATV,1,2,N,44,10895
4174,ATV,1,2,N,44,10895
4175,ATV,1,2,N,44,10895
4176,G17,1,2, ,44,10895
4177,G17,1,2, ,44,10895
4178,G17,1,2, ,44,10895
4179,G12,1,2, ,44,10895
4180,G12,1,2, ,44,10895
4181,G12,1,2, ,44,10895
4182,10,21,1,N,109,10245
4183,10,21,1,N,109,10245
4184,10,21,1,N,109,10245
4185,50,21,1,N,109,10245
4186,50,21,1,N,109,10245
4187,50,21,1,N,109,10245
4188,G17,21,1, ,109,10245
4189,G17,21,1, ,109,10245
4190,G17,21,1, ,109,10245
4191,10,3,1,N,50,10286
4192,10,3,1,N,50,10286
4193,10,3,1,N,50,10286
4194,ATV,3,1,N,50,10286
4195,ATV,3,1,N,50,10286
4196,ATV,3,1,N,50,10286
4197,   ,3,1,0,50,10286
4198,   ,3,1,0,50,10286
4199,   ,3,1,0,50,10286
4200,P01,10,1,   ,6,11000
4201,P01,10,1,   ,6,11000
4202,P01,10,1,   ,6,11000
4203,G13,10,1, ,6,11000
4204,G13,10,1, ,6,11000
4205,G13,10,1, ,6,11000
4206,50,13,1,N,60,10106
4207,50,13,1,N,60,10106
4208,50,13,1,N,60,10106
4209,ATV,13,1,N,60,10106
4210,ATV,13,1,N,60,10106
4211,ATV,13,1,N,60,10106
4212,G17,13,1, ,60,10106
4213,G17,13,1, ,60,10106
4214,G17,13,1, ,60,10106
4215,50,10,1,N,6,10683
4216,50,10,1,N,6,10683
4217,50,10,1,N,6,10683
4218,TRK,10,1,N,6,10683
4219,TRK,10,1,N,6,10683
4220,TRK,10,1,N,6,10683
4221,   ,10,1,0,6,10683
4222,   ,10,1,0,6,10683
4223,   ,10,1,0,6,10683
4224,50,13,1,N,60,10107
4225,50,13,1,N,60,10107
4226,50,13,1,N,60,10107
4227,50,13,1,N,60,10107
4228,50,13,1,N,60,10107
4229,50,13,1,N,60,10107
4230,G17,13,1, ,60,10107
4231,G17,13,1, ,60,10107
4232,G17,13,1, ,60,10107
4233,50,20,1,N,2,10527
4234,50,20,1,N,2,10527
4235,50,20,1,N,2,10527
4236,G17,20,1, ,2,10527
4237,G17,20,1, ,2,10527
4238,G17,20,1, ,2,10527
4239,0,20,1,1,2,10527
4240,0,20,1,1,2,10527
4241,0,20,1,1,2,10527
4242,TRK,22,1,N,36,10566
4243,TRK,22,1,N,36,10566
4244,TRK,22,1,N,36,10566
4245,G17,22,1, ,36,10566
4246,G17,22,1, ,36,10566
4247,G17,22,1, ,36,10566
4248,N,22,1,        ,36,10566
4249,N,22,1,        ,36,10566
4250,N,22,1,        ,36,10566
4251,   ,13,1,   ,64,10402
4252,   ,13,1,   ,64,10402
4253,   ,13,1,   ,64,10402
4254,   ,13,1,   ,64,10402
4255,   ,13,1,   ,64,10402
4256,   ,13,1,   ,64,10402
4257,G17,13,1, ,64,10402
4258,G17,13,1, ,64,10402
4259,G17,13,1, ,64,10402
4260,   ,10,1,   ,6,10684
4261,   ,10,1,   ,6,10684
4262,   ,10,1,   ,6,10684
4263,TRK,10,1,N,6,10684
4264,TRK,10,1,N,6,10684
4265,TRK,10,1,N,6,10684
4266,   ,10,1,0,6,10684
4267,   ,10,1,0,6,10684
4268,   ,10,1,0,6,10684
4269,10,19,1,N,99,10834
4270,10,19,1,N,99,10834
4271,10,19,1,N,99,10834
4272,50,19,1,N,99,10834
4273,50,19,1,N,99,10834
4274,50,19,1,N,99,10834
4275,G03,19,1, ,99,10834
4276,G03,19,1, ,99,10834
4277,G03,19,1, ,99,10834
4278,10,1,2,N,44,10896
4279,10,1,2,N,44,10896
4280,10,1,2,N,44,10896
4281,10,1,2,N,44,10896
4282,10,1,2,N,44,10896
4283,10,1,2,N,44,10896
4284, ,1,2,N,44,10896
4285, ,1,2,N,44,10896
4286, ,1,2,N,44,10896
4287,   ,3,1, ,50,10287
4288,   ,3,1, ,50,10287
4289,   ,3,1, ,50,10287
4290,G11,3,1, ,50,10287
4291,G11,3,1, ,50,10287
4292,G11,3,1, ,50,10287
4293,   ,3,1,0,50,10287
4294,   ,3,1,0,50,10287
4295,   ,3,1,0,50,10287
4296,50,21,1,N,45,10528
4297,50,21,1,N,45,10528
4298,50,21,1,N,45,10528
4299,G08,21,1, ,45,10528
4300,G08,21,1, ,45,10528
4301,G08,21,1, ,45,10528
4302,0,21,1,1,45,10528
4303,0,21,1,1,45,10528
4304,0,21,1,1,45,10528
4305,10,22,1,N,36,10567
4306,10,22,1,N,36,10567
4307,10,22,1,N,36,10567
4308,50,22,1,N,36,10567
4309,50,22,1,N,36,10567
4310,50,22,1,N,36,10567
4311,G17,22,1, ,36,10567
4312,G17,22,1, ,36,10567
4313,G17,22,1, ,36,10567
4314,30,22,1,N,38,10259
4315,30,22,1,N,38,10259
4316,30,22,1,N,38,10259
4317,50,22,1,N,38,10259
4318,50,22,1,N,38,10259
4319,50,22,1,N,38,10259
4320,   ,22,1, ,38,10259
4321,   ,22,1, ,38,10259
4322,   ,22,1, ,38,10259
4323,P01,4,2,   ,90,10288
4324,P01,4,2,   ,90,10288
4325,P01,4,2,   ,90,10288
4326,G11,4,2, ,90,10288
4327,G11,4,2, ,90,10288
4328,G11,4,2, ,90,10288
4329,0,4,2,300,90,10288
4330,0,4,2,300,90,10288
4331,0,4,2,300,90,10288
4332,10,4,2,N,90,10607
4333,10,4,2,N,90,10607
4334,10,4,2,N,90,10607
4335,30,4,2,N,90,10607
4336,30,4,2,N,90,10607
4337,30,4,2,N,90,10607
4338,G17,4,2, ,90,10607
4339,G17,4,2, ,90,10607
4340,G17,4,2, ,90,10607
4341,30,11,1,N,81,11001
4342,30,11,1,N,81,11001
4343,30,11,1,N,81,11001
4344,G17,11,1, ,81,11001
4345,G17,11,1, ,81,11001
4346,G17,11,1, ,81,11001
4347,   ,13,1,   ,9,10109
4348,   ,13,1,   ,9,10109
4349,   ,13,1,   ,9,10109
4350,50,13,1,N,9,10109
4351,50,13,1,N,9,10109
4352,50,13,1,N,9,10109
4353, ,13,1,N,9,10109
4354, ,13,1,N,9,10109
4355, ,13,1,N,9,10109
4356, ,13,1,N,9,10109
4357, ,13,1,N,9,10109
4358, ,13,1,N,9,10109
4359, ,19,1,N,61,10188
4360, ,19,1,N,61,10188
4361, ,19,1,N,61,10188
4362, ,19,1,N,61,10188
4363, ,19,1,N,61,10188
4364, ,19,1,N,61,10188
4365,0,19,1,1,61,10188
4366,0,19,1,1,61,10188
4367,0,19,1,1,61,10188
4368,50,5,1,N,35,10325
4369,50,5,1,N,35,10325
4370,50,5,1,N,35,10325
4371, ,5,1,N,35,10325
4372, ,5,1,N,35,10325
4373, ,5,1,N,35,10325
4374,G14,5,1, ,35,10325
4375,G14,5,1, ,35,10325
4376,G14,5,1, ,35,10325
4377,   ,11,1,   ,81,10685
4378,   ,11,1,   ,81,10685
4379,   ,11,1,   ,81,10685
4380,30,11,1,N,81,10685
4381,30,11,1,N,81,10685
4382,30,11,1,N,81,10685
4383,0,11,1,1,81,10685
4384,0,11,1,1,81,10685
4385,0,11,1,1,81,10685
4386, ,21,1,N,109,10247
4387, ,21,1,N,109,10247
4388, ,21,1,N,109,10247
4389,G17,21,1, ,109,10247
4390,G17,21,1, ,109,10247
4391,G17,21,1, ,109,10247
4392,G13,21,1, ,109,10247
4393,G13,21,1, ,109,10247
4394,G13,21,1, ,109,10247
4395,10,2,1,N,27,11008
4396,10,2,1,N,27,11008
4397,10,2,1,N,27,11008
4398,30,2,1,N,27,11008
4399,30,2,1,N,27,11008
4400,30,2,1,N,27,11008
4401,   ,1,2,   ,44,10581
4402,   ,1,2,   ,44,10581
4403,   ,1,2,   ,44,10581
4404,50,1,2,N,44,10581
4405,50,1,2,N,44,10581
4406,50,1,2,N,44,10581
4407,   ,1,2,N,44,10581
4408,   ,1,2,N,44,10581
4409,   ,1,2,N,44,10581
4410,10,13,1,N,100,10110
4411,10,13,1,N,100,10110
4412,10,13,1,N,100,10110
4413,50,13,1,N,100,10110
4414,50,13,1,N,100,10110
4415,50,13,1,N,100,10110
4416,G03,13,1, ,100,10110
4417,G03,13,1, ,100,10110
4418,G03,13,1, ,100,10110
4419, ,22,1,N,36,10260
4420, ,22,1,N,36,10260
4421, ,22,1,N,36,10260
4422,G17,22,1, ,36,10260
4423,G17,22,1, ,36,10260
4424,G17,22,1, ,36,10260
4425,G15,22,1, ,36,10260
4426,G15,22,1, ,36,10260
4427,G15,22,1, ,36,10260
4428,   ,11,1,   ,91,10686
4429,   ,11,1,   ,91,10686
4430,   ,11,1,   ,91,10686
4431,   ,11,1,   ,91,10686
4432,   ,11,1,   ,91,10686
4433,   ,11,1,   ,91,10686
4434,0,11,1,1,91,10686
4435,0,11,1,1,91,10686
4436,0,11,1,1,91,10686
4437, ,13,1,N,10,10720
4438, ,13,1,N,10,10720
4439, ,13,1,N,10,10720
4440,G17,13,1, ,10,10720
4441,G17,13,1, ,10,10720
4442,G17,13,1, ,10,10720
4443,G13,13,1, ,10,10720
4444,G13,13,1, ,10,10720
4445,G13,13,1, ,10,10720
4446,50,1,2,N,44,10582
4447,50,1,2,N,44,10582
4448,50,1,2,N,44,10582
4449,50,1,2,N,44,10582
4450,50,1,2,N,44,10582
4451,50,1,2,N,44,10582
4452,   ,1,2, ,44,10582
4453,   ,1,2, ,44,10582
4454,   ,1,2, ,44,10582
4455,10,13,1,N,100,10111
4456,10,13,1,N,100,10111
4457,10,13,1,N,100,10111
4458,30,13,1,N,100,10111
4459,30,13,1,N,100,10111
4460,30,13,1,N,100,10111
4461, ,13,1,N,100,10111
4462, ,13,1,N,100,10111
4463, ,13,1,N,100,10111
4464,   ,6,1,   ,62,10028
4465,   ,6,1,   ,62,10028
4466,   ,6,1,   ,62,10028
4467,50,6,1,N,62,10028
4468,50,6,1,N,62,10028
4469,50,6,1,N,62,10028
4470, ,6,1,N,62,10028
4471, ,6,1,N,62,10028
4472, ,6,1,N,62,10028
4473, ,6,1,N,62,10028
4474, ,6,1,N,62,10028
4475, ,6,1,N,62,10028
4476,10,4,2,N,90,10289
4477,10,4,2,N,90,10289
4478,10,4,2,N,90,10289
4479, ,4,2,N,90,10289
4480, ,4,2,N,90,10289
4481, ,4,2,N,90,10289
4482,0,4,2,1,90,10289
4483,0,4,2,1,90,10289
4484,0,4,2,1,90,10289
4485,10,13,1,N,110,10112
4486,10,13,1,N,110,10112
4487,10,13,1,N,110,10112
4488,50,13,1,N,110,10112
4489,50,13,1,N,110,10112
4490,50,13,1,N,110,10112
4491,50,13,1,N,110,10112
4492,50,13,1,N,110,10112
4493,50,13,1,N,110,10112
4494,10,22,1,N,37,10568
4495,10,22,1,N,37,10568
4496,10,22,1,N,37,10568
4497,TRK,22,1,N,37,10568
4498,TRK,22,1,N,37,10568
4499,TRK,22,1,N,37,10568
4500,G17,22,1, ,37,10568
4501,G17,22,1, ,37,10568
4502,G17,22,1, ,37,10568
4503,   ,11,1,   ,91,10687
4504,   ,11,1,   ,91,10687
4505,   ,11,1,   ,91,10687
4506,   ,11,1,   ,91,10687
4507,   ,11,1,   ,91,10687
4508,   ,11,1,   ,91,10687
4509,   ,11,1, ,91,10687
4510,   ,11,1, ,91,10687
4511,   ,11,1, ,91,10687
4512,G13,19,1, ,99,10835
4513,G13,19,1, ,99,10835
4514,G13,19,1, ,99,10835
4515,G03,19,1, ,99,10835
4516,G03,19,1, ,99,10835
4517,G03,19,1, ,99,10835
4518,G11,19,1, ,99,10835
4519,G11,19,1, ,99,10835
4520,G11,19,1, ,99,10835
4521,10,1,2,N,44,10897
4522,10,1,2,N,44,10897
4523,10,1,2,N,44,10897
4524,   ,1,2, ,44,10897
4525,   ,1,2, ,44,10897
4526,   ,1,2, ,44,10897
4527,G17,1,2, ,44,10897
4528,G17,1,2, ,44,10897
4529,G17,1,2, ,44,10897
4530, ,4,2,N,90,10290
4531, ,4,2,N,90,10290
4532, ,4,2,N,90,10290
4533,0,4,2,1,90,10290
4534,0,4,2,1,90,10290
4535,0,4,2,1,90,10290
4536,0,4,2,1,90,10290
4537,0,4,2,1,90,10290
4538,0,4,2,1,90,10290
4539,SRS,21,1,N,83,10544
4540,SRS,21,1,N,83,10544
4541,SRS,21,1,N,83,10544
4542,G17,21,1, ,83,10544
4543,G17,21,1, ,83,10544
4544,G17,21,1, ,83,10544
4545,0,21,1,300,83,10544
4546,0,21,1,300,83,10544
4547,0,21,1,300,83,10544
4548,10,6,1,N,62,10958
4549,10,6,1,N,62,10958
4550,10,6,1,N,62,10958
4551,   ,6,1, ,62,10958
4552,   ,6,1, ,62,10958
4553,   ,6,1, ,62,10958
4554,ATV,19,1,N,61,10802
4555,ATV,19,1,N,61,10802
4556,ATV,19,1,N,61,10802
4557,G17,19,1, ,61,10802
4558,G17,19,1, ,61,10802
4559,G17,19,1, ,61,10802
4560,0,19,1,1,61,10802
4561,0,19,1,1,61,10802
4562,0,19,1,1,61,10802
4563,50,10,1,N,11,10987
4564,50,10,1,N,11,10987
4565,50,10,1,N,11,10987
4566,G17,10,1, ,11,10987
4567,G17,10,1, ,11,10987
4568,G17,10,1, ,11,10987
4569,P01,19,1,   ,61,10518
4570,P01,19,1,   ,61,10518
4571,P01,19,1,   ,61,10518
4572,G17,19,1, ,61,10518
4573,G17,19,1, ,61,10518
4574,G17,19,1, ,61,10518
4575,G04,19,1, ,61,10518
4576,G04,19,1, ,61,10518
4577,G04,19,1, ,61,10518
4578,G17,3,1, ,49,10291
4579,G17,3,1, ,49,10291
4580,G17,3,1, ,49,10291
4581,G14,3,1, ,49,10291
4582,G14,3,1, ,49,10291
4583,G14,3,1, ,49,10291
4584,0,3,1,1,49,10291
4585,0,3,1,1,49,10291
4586,0,3,1,1,49,10291
4587,   ,19,1,   ,61,10489
4588,   ,19,1,   ,61,10489
4589,   ,19,1,   ,61,10489
4590,50,19,1,N,61,10489
4591,50,19,1,N,61,10489
4592,50,19,1,N,61,10489
4593, ,19,1,N,61,10489
4594, ,19,1,N,61,10489
4595, ,19,1,N,61,10489
4596,SRS,21,1,N,46,10545
4597,SRS,21,1,N,46,10545
4598,SRS,21,1,N,46,10545
4599,G17,21,1, ,46,10545
4600,G17,21,1, ,46,10545
4601,G17,21,1, ,46,10545
